case_id,country,age,sex,agreeable_score,extraversion_score,openness_score,conscientiousness_score,neuroticism_score
175123,USA,19,1,0.296666666666667,0.626666666666667,0.713333333333333,0.646666666666667,0.536666666666667
201761,USA,16,2,0.296666666666667,0.656666666666667,0.86,0.463333333333333,0.773333333333333
296105,USA,17,2,0.296666666666667,0.696666666666667,0.503333333333333,0.513333333333333,0.69
16578,UK,16,1,0.3,0.85,0.576666666666667,0.853333333333333,0.44
60881,New Zealan,16,1,0.3,0.666666666666667,0.773333333333333,0.546666666666667,0.4
69104,USA,25,1,0.3,0.716666666666667,0.596666666666667,0.606666666666667,0.596666666666667
74486,USA,22,2,0.3,0.606666666666667,0.76,0.666666666666667,0.816666666666667
85951,USA,16,2,0.3,0.66,0.823333333333333,0.83,0.376666666666667
117309,USA,18,2,0.3,0.616666666666667,0.546666666666667,0.78,0.57
130663,Canada,29,1,0.3,0.74,0.81,0.603333333333333,0.69
135025,USA,23,1,0.3,0.726666666666667,0.633333333333333,0.546666666666667,0.39
153218,USA,19,2,0.3,0.603333333333333,0.76,0.593333333333333,0.75
155534,USA,15,1,0.3,0.753333333333333,0.73,0.66,0.663333333333333
181542,USA,28,2,0.3,0.733333333333333,0.763333333333333,0.683333333333333,0.666666666666667
210740,USA,20,1,0.3,0.576666666666667,0.643333333333333,0.836666666666667,0.83
210919,Canada,17,2,0.3,0.446666666666667,0.63,0.5,0.816666666666667
233964,USA,19,2,0.3,0.693333333333333,0.746666666666667,0.68,0.486666666666667
235335,Sweden,34,1,0.3,0.73,0.6,0.663333333333333,0.353333333333333
250065,Canada,32,2,0.3,0.736666666666667,0.67,0.743333333333333,0.473333333333333
252458,USA,30,2,0.3,0.753333333333333,0.583333333333333,0.52,0.69
260735,Netherland,24,1,0.3,0.72,0.79,0.606666666666667,0.52
293874,USA,25,1,0.3,0.566666666666667,0.546666666666667,0.846666666666667,0.39
314242,UK,53,1,0.3,0.586666666666667,0.853333333333333,0.666666666666667,0.516666666666667
321782,USA,22,1,0.3,0.72,0.776666666666667,0.543333333333333,0.576666666666667
11586,USA,20,1,0.303333333333333,0.766666666666667,0.693333333333333,0.486666666666667,0.753333333333333
26623,USA,19,2,0.303333333333333,0.613333333333333,0.73,0.473333333333333,0.896666666666667
34400,UK,16,1,0.303333333333333,0.593333333333333,0.743333333333333,0.5,0.583333333333333
48455,Albania,13,2,0.303333333333333,0.446666666666667,0.446666666666667,0.236666666666667,0.973333333333333
69321,USA,18,1,0.303333333333333,0.54,0.803333333333333,0.636666666666667,0.626666666666667
94844,Canada,16,2,0.303333333333333,0.38,0.76,0.5,0.61
113750,UK,18,1,0.303333333333333,0.85,0.813333333333333,0.636666666666667,0.443333333333333
113761,UK,18,1,0.303333333333333,0.72,0.47,0.446666666666667,0.36
123242,USA,19,1,0.303333333333333,0.74,0.536666666666667,0.596666666666667,0.393333333333333
171701,Japan,19,1,0.303333333333333,0.573333333333333,0.696666666666667,0.696666666666667,0.84
173312,New Zealan,37,1,0.303333333333333,0.796666666666667,0.56,0.906666666666667,0.403333333333333
187326,UK,17,1,0.303333333333333,0.576666666666667,0.403333333333333,0.836666666666667,0.48
195802,USA,20,2,0.303333333333333,0.666666666666667,0.686666666666667,0.363333333333333,0.853333333333333
197445,USA,21,1,0.303333333333333,0.516666666666667,0.64,0.593333333333333,0.663333333333333
221401,Canada,18,1,0.303333333333333,0.773333333333333,0.773333333333333,0.583333333333333,0.416666666666667
241079,USA,32,1,0.303333333333333,0.493333333333333,0.64,0.643333333333333,0.873333333333333
323462,USA,21,1,0.303333333333333,0.613333333333333,0.753333333333333,0.566666666666667,0.67
3633,USA,29,1,0.306666666666667,0.783333333333333,0.886666666666667,0.49,0.673333333333333
25882,USA,19,2,0.306666666666667,0.706666666666667,0.76,0.78,0.693333333333333
39906,USA,21,1,0.306666666666667,0.753333333333333,0.876666666666667,0.69,0.646666666666667
65972,USA,17,1,0.306666666666667,0.52,0.746666666666667,0.686666666666667,0.643333333333333
70539,USA,21,1,0.306666666666667,0.446666666666667,0.703333333333333,0.896666666666667,0.586666666666667
70848,UK,29,1,0.306666666666667,0.293333333333333,0.36,0.213333333333333,0.96
74391,Australia,24,2,0.306666666666667,0.466666666666667,0.623333333333333,0.746666666666667,0.423333333333333
77921,USA,25,1,0.306666666666667,0.706666666666667,0.853333333333333,0.806666666666667,0.44
94945,Ireland,18,1,0.306666666666667,0.643333333333333,0.726666666666667,0.496666666666667,0.523333333333333
115818,Japan,14,1,0.306666666666667,0.706666666666667,0.723333333333333,0.71,0.416666666666667
148674,UK,13,1,0.306666666666667,0.686666666666667,0.58,0.543333333333333,0.566666666666667
155159,Albania,15,1,0.306666666666667,0.51,0.59,0.546666666666667,0.88
165667,USA,28,2,0.306666666666667,0.333333333333333,0.71,0.303333333333333,0.956666666666667
202824,UK,14,1,0.306666666666667,0.69,0.79,0.543333333333333,0.726666666666667
207755,USA,18,1,0.306666666666667,0.543333333333333,0.626666666666667,0.346666666666667,0.586666666666667
286670,USA,19,1,0.306666666666667,0.58,0.703333333333333,0.396666666666667,0.463333333333333
287928,USA,17,1,0.306666666666667,0.406666666666667,0.58,0.706666666666667,0.596666666666667
299377,South Afri,26,1,0.306666666666667,0.64,0.75,0.453333333333333,0.74
306699,Australia,18,1,0.306666666666667,0.35,0.706666666666667,0.543333333333333,0.72
3847,USA,66,1,0.31,0.493333333333333,0.386666666666667,0.443333333333333,0.693333333333333
12609,USA,14,2,0.31,0.536666666666667,0.823333333333333,0.646666666666667,0.793333333333333
36798,USA,15,1,0.31,0.66,0.736666666666667,0.65,0.396666666666667
37456,USA,21,1,0.31,0.55,0.676666666666667,0.806666666666667,0.5
57750,USA,21,1,0.31,0.486666666666667,0.59,0.466666666666667,0.756666666666667
87871,USA,16,1,0.31,0.56,0.843333333333333,0.473333333333333,0.55
115888,USA,44,1,0.31,0.676666666666667,0.58,0.783333333333333,0.466666666666667
116699,Canada,19,1,0.31,0.683333333333333,0.81,0.673333333333333,0.473333333333333
121498,USA,15,1,0.31,0.866666666666667,0.723333333333333,0.633333333333333,0.476666666666667
123955,Brazil,16,1,0.31,0.496666666666667,0.773333333333333,0.423333333333333,0.576666666666667
146967,USA,23,1,0.31,0.83,0.743333333333333,0.636666666666667,0.543333333333333
153518,USA,20,2,0.31,0.52,0.696666666666667,0.793333333333333,0.656666666666667
178036,USA,21,1,0.31,0.76,0.503333333333333,0.813333333333333,0.523333333333333
189538,USA,17,1,0.31,0.74,0.553333333333333,0.53,0.463333333333333
198089,USA,27,2,0.31,0.693333333333333,0.853333333333333,0.553333333333333,0.49
200270,Singapore,17,1,0.31,0.59,0.783333333333333,0.81,0.536666666666667
235659,USA,16,2,0.31,0.516666666666667,0.72,0.42,0.883333333333333
260932,USA,17,2,0.31,0.6,0.803333333333333,0.646666666666667,0.613333333333333
274742,USA,18,1,0.31,0.723333333333333,0.673333333333333,0.78,0.426666666666667
284053,UK,23,1,0.31,0.58,0.736666666666667,0.526666666666667,0.626666666666667
288602,USA,17,1,0.31,0.733333333333333,0.833333333333333,0.63,0.68
309931,Finland,21,1,0.31,0.44,0.713333333333333,0.69,0.583333333333333
316846,USA,29,1,0.31,0.636666666666667,0.81,0.726666666666667,0.476666666666667
38063,UK,19,1,0.313333333333333,0.813333333333333,0.856666666666667,0.446666666666667,0.496666666666667
92461,UK,31,1,0.313333333333333,0.566666666666667,0.626666666666667,0.37,0.47
98674,UK,21,1,0.313333333333333,0.563333333333333,0.67,0.373333333333333,0.543333333333333
108041,Australia,35,2,0.313333333333333,0.6,0.686666666666667,0.82,0.356666666666667
113323,USA,34,1,0.313333333333333,0.583333333333333,0.67,0.586666666666667,0.783333333333333
115076,USA,38,1,0.313333333333333,0.57,0.663333333333333,0.61,0.526666666666667
120000,USA,15,1,0.313333333333333,0.58,0.543333333333333,0.613333333333333,0.463333333333333
120597,UK,17,1,0.313333333333333,0.81,0.593333333333333,0.623333333333333,0.4
136677,USA,30,1,0.313333333333333,0.713333333333333,0.49,0.323333333333333,0.706666666666667
152569,USA,20,1,0.313333333333333,0.626666666666667,0.573333333333333,0.723333333333333,0.396666666666667
153286,USA,17,2,0.313333333333333,0.843333333333333,0.686666666666667,0.713333333333333,0.616666666666667
154569,USA,14,2,0.313333333333333,0.59,0.64,0.603333333333333,0.56
160616,USA,31,1,0.313333333333333,0.563333333333333,0.61,0.623333333333333,0.513333333333333
184175,USA,20,1,0.313333333333333,0.416666666666667,0.54,0.606666666666667,0.63
281270,USA,18,1,0.313333333333333,0.603333333333333,0.543333333333333,0.833333333333333,0.586666666666667
1599,New Zealan,34,1,0.316666666666667,0.616666666666667,0.736666666666667,0.673333333333333,0.763333333333333
46626,USA,23,1,0.316666666666667,0.59,0.74,0.576666666666667,0.72
64160,USA,15,2,0.316666666666667,0.696666666666667,0.553333333333333,0.476666666666667,0.776666666666667
79943,USA,16,1,0.316666666666667,0.696666666666667,0.686666666666667,0.716666666666667,0.476666666666667
85909,USA,16,2,0.316666666666667,0.516666666666667,0.523333333333333,0.48,0.69
90800,Australia,19,1,0.316666666666667,0.8,0.663333333333333,0.556666666666667,0.476666666666667
91290,UK,15,2,0.316666666666667,0.68,0.636666666666667,0.396666666666667,0.556666666666667
118349,USA,15,2,0.316666666666667,0.8,0.703333333333333,0.8,0.64
119051,UK,26,1,0.316666666666667,0.876666666666667,0.726666666666667,0.873333333333333,0.333333333333333
125136,Australia,18,1,0.316666666666667,0.566666666666667,0.73,0.59,0.49
136464,USA,16,2,0.316666666666667,0.55,0.733333333333333,0.666666666666667,0.776666666666667
166479,USA,26,2,0.316666666666667,0.436666666666667,0.63,0.87,0.69
226405,USA,18,2,0.316666666666667,0.466666666666667,0.503333333333333,0.766666666666667,0.713333333333333
251646,USA,22,2,0.316666666666667,0.526666666666667,0.67,0.61,0.716666666666667
331089,USA,16,2,0.316666666666667,0.79,0.853333333333333,0.61,0.456666666666667
38167,USA,15,1,0.32,0.63,0.78,0.393333333333333,0.496666666666667
45198,USA,20,1,0.32,0.72,0.896666666666667,0.483333333333333,0.573333333333333
91672,USA,15,2,0.32,0.636666666666667,0.873333333333333,0.493333333333333,0.596666666666667
95623,Australia,20,1,0.32,0.62,0.683333333333333,0.4,0.56
121052,USA,21,2,0.32,0.646666666666667,0.793333333333333,0.673333333333333,0.77
129477,USA,22,1,0.32,0.686666666666667,0.62,0.643333333333333,0.606666666666667
158197,Canada,16,1,0.32,0.753333333333333,0.6,0.47,0.316666666666667
163603,UK,15,2,0.32,0.673333333333333,0.76,0.58,0.716666666666667
185624,USA,17,1,0.32,0.57,0.766666666666667,0.566666666666667,0.786666666666667
197702,UK,30,1,0.32,0.743333333333333,0.746666666666667,0.813333333333333,0.436666666666667
207583,USA,23,1,0.32,0.683333333333333,0.633333333333333,0.666666666666667,0.54
226300,USA,34,1,0.32,0.64,0.693333333333333,0.75,0.5
255118,USA,19,1,0.32,0.81,0.706666666666667,0.676666666666667,0.573333333333333
263754,Spain,22,1,0.32,0.546666666666667,0.73,0.58,0.51
314662,USA,24,1,0.32,0.586666666666667,0.716666666666667,0.583333333333333,0.476666666666667
20915,USA,20,2,0.323333333333333,0.646666666666667,0.853333333333333,0.693333333333333,0.703333333333333
38538,USA,27,1,0.323333333333333,0.63,0.736666666666667,0.653333333333333,0.556666666666667
39255,USA,30,1,0.323333333333333,0.703333333333333,0.86,0.613333333333333,0.74
39410,USA,19,2,0.323333333333333,0.796666666666667,0.673333333333333,0.586666666666667,0.603333333333333
79849,USA,25,1,0.323333333333333,0.633333333333333,0.82,0.756666666666667,0.48
111685,Singapore,23,1,0.323333333333333,0.73,0.633333333333333,0.743333333333333,0.606666666666667
114668,Canada,16,2,0.323333333333333,0.516666666666667,0.746666666666667,0.71,0.496666666666667
116931,USA,24,1,0.323333333333333,0.676666666666667,0.733333333333333,0.743333333333333,0.516666666666667
122678,USA,34,1,0.323333333333333,0.616666666666667,0.573333333333333,0.686666666666667,0.59
140148,Canada,24,1,0.323333333333333,0.593333333333333,0.696666666666667,0.813333333333333,0.46
142825,USA,19,2,0.323333333333333,0.636666666666667,0.75,0.69,0.623333333333333
147051,USA,14,1,0.323333333333333,0.473333333333333,0.663333333333333,0.643333333333333,0.696666666666667
171121,USA,16,1,0.323333333333333,0.763333333333333,0.6,0.483333333333333,0.57
173626,USA,17,1,0.323333333333333,0.5,0.883333333333333,0.636666666666667,0.513333333333333
175222,USA,21,1,0.323333333333333,0.566666666666667,0.693333333333333,0.72,0.656666666666667
177835,USA,28,1,0.323333333333333,0.53,0.44,0.666666666666667,0.43
186420,Afghanista,33,1,0.323333333333333,0.583333333333333,0.716666666666667,0.763333333333333,0.706666666666667
201443,Canada,17,2,0.323333333333333,0.693333333333333,0.676666666666667,0.843333333333333,0.38
218718,New Zealan,34,1,0.323333333333333,0.806666666666667,0.593333333333333,0.62,0.423333333333333
259985,USA,22,1,0.323333333333333,0.473333333333333,0.766666666666667,0.713333333333333,0.796666666666667
285950,USA,16,1,0.323333333333333,0.71,0.873333333333333,0.413333333333333,0.833333333333333
286709,USA,16,1,0.323333333333333,0.736666666666667,0.683333333333333,0.713333333333333,0.76
311426,Norway,21,1,0.323333333333333,0.573333333333333,0.816666666666667,0.406666666666667,0.85
321425,USA,20,1,0.323333333333333,0.756666666666667,0.856666666666667,0.716666666666667,0.426666666666667
7701,USA,23,1,0.326666666666667,0.71,0.636666666666667,0.636666666666667,0.61
17366,UK,16,2,0.326666666666667,0.776666666666667,0.873333333333333,0.506666666666667,0.766666666666667
33918,USA,18,1,0.326666666666667,0.606666666666667,0.68,0.57,0.523333333333333
55468,Australia,12,1,0.326666666666667,0.85,0.753333333333333,0.683333333333333,0.376666666666667
63821,USA,13,2,0.326666666666667,0.533333333333333,0.6,0.343333333333333,0.726666666666667
77395,USA,21,2,0.326666666666667,0.506666666666667,0.736666666666667,0.596666666666667,0.88
84848,USA,19,1,0.326666666666667,0.646666666666667,0.753333333333333,0.49,0.746666666666667
89068,USA,17,2,0.326666666666667,0.663333333333333,0.55,0.533333333333333,0.496666666666667
92724,USA,18,1,0.326666666666667,0.516666666666667,0.676666666666667,0.833333333333333,0.426666666666667
100491,Canada,21,1,0.326666666666667,0.723333333333333,0.576666666666667,0.723333333333333,0.516666666666667
102813,USA,16,1,0.326666666666667,0.56,0.78,0.403333333333333,0.35
106014,USA,17,2,0.326666666666667,0.653333333333333,0.786666666666667,0.74,0.57
107926,USA,14,1,0.326666666666667,0.68,0.656666666666667,0.873333333333333,0.386666666666667
112453,USA,14,2,0.326666666666667,0.863333333333333,0.666666666666667,0.556666666666667,0.453333333333333
117973,USA,15,1,0.326666666666667,0.68,0.776666666666667,0.53,0.793333333333333
127060,USA,48,1,0.326666666666667,0.886666666666667,0.603333333333333,0.373333333333333,0.65
127469,Bulgaria,18,1,0.326666666666667,0.703333333333333,0.826666666666667,0.703333333333333,0.496666666666667
143743,USA,15,1,0.326666666666667,0.776666666666667,0.873333333333333,0.58,0.783333333333333
154304,USA,18,1,0.326666666666667,0.803333333333333,0.813333333333333,0.69,0.493333333333333
170385,Canada,30,1,0.326666666666667,0.456666666666667,0.616666666666667,0.61,0.863333333333333
212607,USA,28,2,0.326666666666667,0.526666666666667,0.66,0.56,0.363333333333333
278297,USA,17,1,0.326666666666667,0.766666666666667,0.76,0.81,0.526666666666667
282461,Singapore,31,1,0.326666666666667,0.716666666666667,0.76,0.79,0.513333333333333
286051,USA,17,1,0.326666666666667,0.713333333333333,0.693333333333333,0.663333333333333,0.4
295189,Peru,43,1,0.326666666666667,0.573333333333333,0.62,0.7,0.636666666666667
301635,Argentina,17,1,0.326666666666667,0.486666666666667,0.69,0.6,0.736666666666667
313398,USA,17,1,0.326666666666667,0.47,0.723333333333333,0.566666666666667,0.59
27087,USA,18,1,0.33,0.706666666666667,0.626666666666667,0.73,0.543333333333333
45302,UK,20,1,0.33,0.626666666666667,0.536666666666667,0.636666666666667,0.406666666666667
50304,USA,25,2,0.33,0.73,0.91,0.646666666666667,0.55
65298,USA,13,1,0.33,0.71,0.546666666666667,0.726666666666667,0.47
66315,USA,21,1,0.33,0.686666666666667,0.646666666666667,0.643333333333333,0.686666666666667
72480,USA,19,1,0.33,0.68,0.62,0.573333333333333,0.646666666666667
86778,USA,13,1,0.33,0.61,0.546666666666667,0.58,0.496666666666667
104577,Ireland,18,1,0.33,0.54,0.733333333333333,0.626666666666667,0.59
106561,Australia,17,2,0.33,0.573333333333333,0.46,0.596666666666667,0.536666666666667
116715,Singapore,15,2,0.33,0.776666666666667,0.833333333333333,0.49,0.51
149837,USA,15,1,0.33,0.74,0.813333333333333,0.686666666666667,0.636666666666667
153755,Canada,23,2,0.33,0.866666666666667,0.81,0.766666666666667,0.46
155979,Canada,21,1,0.33,0.64,0.85,0.513333333333333,0.82
168660,Canada,23,1,0.33,0.68,0.676666666666667,0.476666666666667,0.723333333333333
171807,USA,16,1,0.33,0.496666666666667,0.45,0.653333333333333,0.586666666666667
201771,UK,22,1,0.33,0.716666666666667,0.713333333333333,0.506666666666667,0.873333333333333
204526,UK,13,1,0.33,0.466666666666667,0.596666666666667,0.75,0.536666666666667
204968,UK,22,1,0.33,0.766666666666667,0.806666666666667,0.636666666666667,0.42
214697,Sweden,34,1,0.33,0.726666666666667,0.68,0.793333333333333,0.516666666666667
224774,USA,30,1,0.33,0.663333333333333,0.793333333333333,0.663333333333333,0.733333333333333
247841,USA,18,1,0.33,0.69,0.626666666666667,0.44,0.783333333333333
